Journal-Voucher-Type-Code,DepartmentNumber,Fiscal-Month,Journal-Voucher-Item-Identifier,Subleger-Account-Identifier,Credit/Debit-Code,Journal-Voucher-Item-Amount,Control-Data-Type,Accounting-Summary-Transaction-Line,Year,Month,Day
JVEFI,18.0,9.0,1.0,180125.0,CR,1078.95,CMC,1.0,2023.0,12.0,4.0
JVEFI,18.0,9.0,1.0,182184.0,CR,14345.87,CMC,4.0,2023.0,12.0,4.0
JVEFI,18.0,9.0,1.0,186369.0,CR,63453.79,CMC,3.0,2023.0,12.0,4.0
JVEFI,30.0,9.0,1.0,301612.0,DR,1518.14,CMC,2.0,2023.0,12.0,4.0
JVEFR,5.0,9.0,1.0,50054.0,CR,651.45,CME,1.0,2023.0,12.0,1.0
JVEFR,18.0,9.0,1.0,186369.0,CR,636.26,CME,1.0,2023.0,12.0,1.0
JVFIR,97.0,9.0,1.0,Unknown,DR,21686206.21,JMT,1.0,2023.0,12.0,4.0
JVFIR,97.0,9.0,1.0,Unknown,DR,1425269.54,JMT,1.0,2023.0,12.0,4.0
JVFIR,97.0,9.0,1.0,Unknown,DR,4919434.25,JMT,1.0,2023.0,12.0,4.0
JVFRD,97.0,9.0,1.0,Unknown,DR,5942.48,JMV,1.0,2023.0,12.0,1.0
JVIVI,6.0,9.0,1.0,60000.0,CR,19010.73,CMD,3.0,2023.0,12.0,4.0
JVIVR,6.0,9.0,1.0,60000.0,CR,135.92,CMF,1.0,2023.0,12.0,1.0
UNSPD,6.0,9.0,1.0,60000.0,DR,2206843.98,CMA,7.0,2023.0,12.0,1.0
EPAYR,97.0,9.0,1.0,Unknown,DR,1914727.74,JMR,15.0,2023.0,12.0,4.0
JVBDP,97.0,9.0,1.0,Unknown,DR,4539621421.34,JMY,75.0,2023.0,12.0,4.0
JVRDI,6.0,9.0,1.0,60000.0,DR,62120.69,CMI,20.0,2023.0,12.0,4.0
JVRGI,97.0,9.0,1.0,Unknown,DR,903607536.25,JMG,58.0,2023.0,12.0,4.0
RDBOA,97.0,9.0,1.0,Unknown,DR,27769167.73,JND,3.0,2023.0,12.0,4.0
JVLVP,97.0,9.0,1.0,Unknown,DR,618545785.75,JML,2.0,2023.0,12.0,4.0
ADEPT,14.0,9.0,1.0,147004.0,DR,707.68,COK,1.0,2023.0,12.0,4.0
ADEPT,14.0,9.0,1.0,147005.0,DR,517.32,COK,1.0,2023.0,12.0,4.0
ADEPT,14.0,9.0,1.0,147006.0,DR,1290.92,COK,2.0,2023.0,12.0,4.0
ADEPT,14.0,9.0,1.0,147009.0,DR,698.6,COK,1.0,2023.0,12.0,4.0
ADEPT,14.0,9.0,1.0,147025.0,DR,554.26,COK,1.0,2023.0,12.0,4.0
ADEPT,14.0,9.0,1.0,147026.0,DR,2316.02,COK,2.0,2023.0,12.0,4.0
ADEPT,14.0,9.0,1.0,148455.0,DR,1062.0,COK,2.0,2023.0,12.0,4.0
ADEPT,122.0,9.0,1.0,1220583.0,DR,297.0,COK,1.0,2023.0,12.0,4.0
ADEPT,122.0,9.0,1.0,1221493.0,DR,420.0,COK,1.0,2023.0,12.0,4.0
ADEPT,122.0,9.0,1.0,1221494.0,DR,408.5,COK,4.0,2023.0,12.0,4.0
ADEPT,122.0,9.0,1.0,1221500.0,DR,662.68,COK,4.0,2023.0,12.0,4.0
ADEPT,122.0,9.0,1.0,1221570.0,DR,238.0,COK,1.0,2023.0,12.0,4.0
ADEPT,122.0,9.0,1.0,1221887.0,DR,950.06,COK,3.0,2023.0,12.0,4.0
ADEPT,122.0,9.0,1.0,1222509.0,DR,5044.36,COK,2.0,2023.0,12.0,4.0
ADEPT,122.0,9.0,1.0,1224390.0,DR,122.0,COK,1.0,2023.0,12.0,4.0
ADEPT,122.0,9.0,1.0,1224394.0,DR,449.0,COK,3.0,2023.0,12.0,4.0
ADEPT,122.0,9.0,1.0,1224794.0,DR,515.25,COK,1.0,2023.0,12.0,4.0
DOMFR,14.0,9.0,1.0,147004.0,CR,1480.05,COK,1.0,2023.0,12.0,4.0
DOMFR,14.0,9.0,1.0,148444.0,CR,886.0,COK,1.0,2023.0,12.0,4.0
DOMFR,122.0,9.0,1.0,1221500.0,CR,93.5,COK,1.0,2023.0,12.0,4.0
JVEFI,18.0,9.0,1.0,182184.0,DR,3905.14,CMC,1.0,2023.0,12.0,5.0
JVEFI,18.0,9.0,1.0,183371.0,CR,34654.96,CMC,1.0,2023.0,12.0,5.0
JVEFI,18.0,9.0,1.0,186369.0,CR,14081.95,CMC,1.0,2023.0,12.0,5.0
JVEFI,35.0,9.0,1.0,350000.0,CR,824.91,CMC,2.0,2023.0,12.0,5.0
JVEFI,5.0,9.0,1.0,50050.0,CR,857.31,CMC,1.0,2023.0,12.0,5.0
JVEFI,5.0,9.0,1.0,50054.0,CR,918.24,CMC,1.0,2023.0,12.0,5.0
JVEFI,18.0,9.0,1.0,186369.0,CR,204131.64,CMC,1.0,2023.0,12.0,5.0
JVEFI,18.0,9.0,1.0,186451.0,CR,1274219.87,CMC,1.0,2023.0,12.0,5.0
JVEFI,30.0,9.0,1.0,301612.0,CR,859.37,CMC,1.0,2023.0,12.0,5.0
JVEFI,5.0,9.0,1.0,50054.0,CR,10512.64,CMC,7.0,2023.0,12.0,5.0
JVEFI,18.0,9.0,1.0,186369.0,CR,7302.32,CMC,1.0,2023.0,12.0,5.0
JVEFR,5.0,9.0,1.0,50054.0,DR,2668.84,CME,1.0,2023.0,12.0,4.0
JVEFR,30.0,9.0,1.0,301612.0,CR,507.32,CME,1.0,2023.0,12.0,4.0
JVFID,97.0,9.0,1.0,Unknown,DR,1515.69,JMU,1.0,2023.0,12.0,5.0
JVFIR,97.0,9.0,1.0,Unknown,DR,21158073.59,JMT,1.0,2023.0,12.0,5.0
JVFIR,97.0,9.0,1.0,Unknown,DR,163309663.12,JMT,1.0,2023.0,12.0,5.0
JVFIR,97.0,9.0,1.0,Unknown,DR,3785255.61,JMT,1.0,2023.0,12.0,5.0
JVFRD,97.0,9.0,1.0,Unknown,DR,490.0,JMV,1.0,2023.0,12.0,4.0
JVIVI,6.0,9.0,1.0,60000.0,CR,7494.8,CMD,3.0,2023.0,12.0,5.0
JVIVR,6.0,9.0,1.0,60000.0,DR,109.1,CMF,1.0,2023.0,12.0,4.0
JVRFI,97.0,9.0,1.0,Unknown,DR,9964.18,JMW,1.0,2023.0,12.0,4.0
RGEPA,97.0,9.0,1.0,Unknown,DR,1246414795.88,JMZ,1.0,2023.0,12.0,1.0
RGEPA,97.0,9.0,1.0,Unknown,DR,737250241.26,JMZ,1.0,2023.0,12.0,4.0
EPAYR,97.0,9.0,1.0,Unknown,DR,1723046.02,JMR,15.0,2023.0,12.0,5.0
JVBDP,97.0,9.0,1.0,Unknown,DR,10580627581.92,JMY,79.0,2023.0,12.0,5.0
JVBRT,6.0,9.0,1.0,60000.0,DR,3463009.27,CMT,1.0,2023.0,12.0,5.0
JVRDI,6.0,9.0,1.0,60000.0,DR,268257.24,CMI,17.0,2023.0,12.0,5.0
JVRGI,97.0,9.0,1.0,Unknown,DR,1162737876.0,JMG,65.0,2023.0,12.0,5.0
RDBOA,97.0,9.0,1.0,Unknown,DR,186701039.45,JND,3.0,2023.0,12.0,5.0
JVLVP,97.0,9.0,1.0,Unknown,DR,411939041.1,JML,2.0,2023.0,12.0,5.0
ADEPT,14.0,9.0,1.0,147005.0,DR,698.6,COK,1.0,2023.0,12.0,5.0
ADEPT,14.0,9.0,1.0,147011.0,DR,216.68,COK,1.0,2023.0,12.0,5.0
ADEPT,14.0,9.0,1.0,147028.0,DR,877.55,COK,1.0,2023.0,12.0,5.0
ADEPT,14.0,9.0,1.0,147030.0,DR,712.21,COK,1.0,2023.0,12.0,5.0
ADEPT,14.0,9.0,1.0,147033.0,DR,213.05,COK,1.0,2023.0,12.0,5.0
ADEPT,14.0,9.0,1.0,147462.0,DR,3376.84,COK,1.0,2023.0,12.0,5.0
ADEPT,14.0,9.0,1.0,148455.0,DR,311.0,COK,1.0,2023.0,12.0,5.0
ADEPT,14.0,9.0,1.0,148460.0,DR,4019.0,COK,4.0,2023.0,12.0,5.0
ADEPT,53.0,9.0,1.0,531342.0,DR,208.56,COK,1.0,2023.0,12.0,5.0
ADEPT,87.0,9.0,1.0,870015.0,DR,1322.36,COK,1.0,2023.0,12.0,5.0
ADEPT,122.0,9.0,1.0,1220380.0,DR,4662.89,COK,2.0,2023.0,12.0,5.0
ADEPT,122.0,9.0,1.0,1220382.0,DR,3372.0,COK,3.0,2023.0,12.0,5.0
ADEPT,122.0,9.0,1.0,1220581.0,DR,1730.34,COK,7.0,2023.0,12.0,5.0
ADEPT,122.0,9.0,1.0,1220583.0,DR,287.0,COK,1.0,2023.0,12.0,5.0
ADEPT,122.0,9.0,1.0,1220591.0,DR,131.25,COK,2.0,2023.0,12.0,5.0
ADEPT,122.0,9.0,1.0,1221493.0,DR,270.08,COK,1.0,2023.0,12.0,5.0
ADEPT,122.0,9.0,1.0,1221494.0,DR,411.98,COK,4.0,2023.0,12.0,5.0
ADEPT,122.0,9.0,1.0,1221497.0,DR,116.75,COK,1.0,2023.0,12.0,5.0
ADEPT,122.0,9.0,1.0,1221500.0,DR,173.7,COK,2.0,2023.0,12.0,5.0
ADEPT,122.0,9.0,1.0,1221585.0,DR,801.54,COK,6.0,2023.0,12.0,5.0
ADEPT,122.0,9.0,1.0,1221596.0,DR,1184.38,COK,2.0,2023.0,12.0,5.0
ADEPT,122.0,9.0,1.0,1221887.0,DR,271.81,COK,1.0,2023.0,12.0,5.0
ADEPT,122.0,9.0,1.0,1221890.0,DR,619.75,COK,1.0,2023.0,12.0,5.0
ADEPT,122.0,9.0,1.0,1222509.0,DR,12542.49,COK,7.0,2023.0,12.0,5.0
ADEPT,122.0,9.0,1.0,1223822.0,DR,44.16,COK,1.0,2023.0,12.0,5.0
ADEPT,122.0,9.0,1.0,1224390.0,DR,184.0,COK,1.0,2023.0,12.0,5.0
ADEPT,122.0,9.0,1.0,1224391.0,DR,739.0,COK,2.0,2023.0,12.0,5.0
ADEPT,122.0,9.0,1.0,1224394.0,DR,669.75,COK,3.0,2023.0,12.0,5.0
ADEPT,122.0,9.0,1.0,1228391.0,DR,661.41,COK,1.0,2023.0,12.0,5.0
DOMFR,14.0,9.0,1.0,147007.0,CR,2135.86,COK,2.0,2023.0,12.0,5.0
DOMFR,14.0,9.0,1.0,147025.0,CR,257.58,COK,1.0,2023.0,12.0,5.0
JVEFI,5.0,9.0,1.0,50000.0,CR,1539.96,CMC,1.0,2023.0,12.0,6.0
JVEFI,5.0,9.0,1.0,50054.0,CR,2032.81,CMC,1.0,2023.0,12.0,6.0
JVEFI,18.0,9.0,1.0,180045.0,CR,8480.0,CMC,1.0,2023.0,12.0,6.0
JVEFI,18.0,9.0,1.0,180114.0,CR,1173.07,CMC,1.0,2023.0,12.0,6.0
JVEFI,18.0,9.0,1.0,180117.0,CR,583.34,CMC,1.0,2023.0,12.0,6.0
JVEFI,18.0,9.0,1.0,180152.0,CR,6058.24,CMC,2.0,2023.0,12.0,6.0
JVEFI,18.0,9.0,1.0,186369.0,CR,240770.45,CMC,2.0,2023.0,12.0,6.0
JVEFI,18.0,9.0,1.0,189518.0,CR,3264.73,CMC,1.0,2023.0,12.0,6.0
JVEFI,33.0,9.0,1.0,330000.0,CR,596.83,CMC,1.0,2023.0,12.0,6.0
JVEFI,5.0,9.0,1.0,50054.0,CR,3892.62,CMC,3.0,2023.0,12.0,6.0
JVFID,97.0,9.0,1.0,Unknown,DR,1327.74,JMU,1.0,2023.0,12.0,6.0
JVFIR,97.0,9.0,1.0,Unknown,DR,1065075.97,JMT,1.0,2023.0,12.0,6.0
JVFIR,97.0,9.0,1.0,Unknown,DR,87767291.22,JMT,1.0,2023.0,12.0,6.0
JVFIR,97.0,9.0,1.0,Unknown,DR,1191653.35,JMT,1.0,2023.0,12.0,6.0
JVIVI,6.0,9.0,1.0,60000.0,CR,9736.48,CMD,3.0,2023.0,12.0,6.0
JVIVR,6.0,9.0,1.0,60000.0,CR,5.13,CMF,1.0,2023.0,12.0,5.0
JVRFI,97.0,9.0,1.0,Unknown,DR,37376.59,JMW,1.0,2023.0,12.0,5.0
RGEPA,97.0,9.0,1.0,Unknown,DR,823180034.95,JMZ,1.0,2023.0,12.0,5.0
EPAYR,97.0,9.0,1.0,Unknown,DR,1999127.46,JMR,15.0,2023.0,12.0,6.0
JVBDP,97.0,9.0,1.0,Unknown,DR,2813608108.62,JMY,62.0,2023.0,12.0,6.0
JVBRT,6.0,9.0,1.0,60000.0,DR,161245000.0,CMT,1.0,2023.0,12.0,6.0
JVRDI,6.0,9.0,1.0,60000.0,DR,376073.3,CMI,15.0,2023.0,12.0,6.0
JVRGI,97.0,9.0,1.0,Unknown,DR,1891923427.59,JMG,56.0,2023.0,12.0,6.0
RDBOA,97.0,9.0,1.0,Unknown,DR,89745892.01,JND,3.0,2023.0,12.0,6.0
JVLVP,97.0,9.0,1.0,Unknown,DR,512059109.3,JML,2.0,2023.0,12.0,6.0
ADEPT,14.0,9.0,1.0,147005.0,DR,394.16,COK,1.0,2023.0,12.0,6.0
ADEPT,14.0,9.0,1.0,147030.0,DR,340.12,COK,1.0,2023.0,12.0,6.0
ADEPT,14.0,9.0,1.0,147036.0,DR,496.2,COK,1.0,2023.0,12.0,6.0
ADEPT,122.0,9.0,1.0,1221887.0,DR,353.13,COK,1.0,2023.0,12.0,6.0
ADEPT,122.0,9.0,1.0,1224394.0,DR,132.0,COK,1.0,2023.0,12.0,6.0
AFDEP,14.0,9.0,1.0,145209.0,DR,36950.0,COL,1.0,2023.0,12.0,6.0
DOMFR,14.0,9.0,1.0,147025.0,CR,554.26,COK,1.0,2023.0,12.0,6.0
DOMFR,122.0,9.0,1.0,1221962.0,CR,3600.0,COK,1.0,2023.0,12.0,6.0
JVEFI,5.0,9.0,1.0,50050.0,CR,141520.27,CMC,4.0,2023.0,12.0,7.0
JVEFI,5.0,9.0,1.0,50050.0,CR,583.73,CMC,1.0,2023.0,12.0,7.0
JVEFI,5.0,9.0,1.0,50054.0,DR,534.14,CMC,1.0,2023.0,12.0,7.0
JVEFI,18.0,9.0,1.0,180100.0,CR,506.28,CMC,1.0,2023.0,12.0,7.0
JVEFI,18.0,9.0,1.0,180125.0,CR,722.68,CMC,1.0,2023.0,12.0,7.0
JVEFI,18.0,9.0,1.0,182183.0,DR,13923.98,CMC,1.0,2023.0,12.0,7.0
JVEFI,18.0,9.0,1.0,183132.0,CR,2051.28,CMC,1.0,2023.0,12.0,7.0
JVEFI,18.0,9.0,1.0,189999.0,CR,2050.2,CMC,1.0,2023.0,12.0,7.0
JVEFI,5.0,9.0,1.0,50054.0,CR,1097.58,CMC,1.0,2023.0,12.0,7.0
JVEFI,18.0,9.0,1.0,181941.0,CR,2207.12,CMC,1.0,2023.0,12.0,7.0
JVFID,97.0,9.0,1.0,Unknown,DR,17620.4,JMU,1.0,2023.0,12.0,7.0
JVFIR,97.0,9.0,1.0,Unknown,DR,40597250.83,JMT,1.0,2023.0,12.0,7.0
JVFIR,97.0,9.0,1.0,Unknown,DR,3333311.18,JMT,1.0,2023.0,12.0,7.0
JVFIR,97.0,9.0,1.0,Unknown,DR,1753798.58,JMT,1.0,2023.0,12.0,7.0
JVFRD,97.0,9.0,1.0,Unknown,DR,256.71,JMV,1.0,2023.0,12.0,6.0
JVIVI,6.0,9.0,1.0,60000.0,CR,6130.29,CMD,3.0,2023.0,12.0,7.0
JVIVR,6.0,9.0,1.0,60000.0,CR,48.92,CMF,1.0,2023.0,12.0,6.0
JVRFI,97.0,9.0,1.0,Unknown,DR,6492.6,JMW,1.0,2023.0,12.0,6.0
RGEPA,97.0,9.0,1.0,Unknown,DR,1602617350.94,JMZ,1.0,2023.0,12.0,6.0
RMSCM,97.0,9.0,1.0,Unknown,DR,266232716.79,JOE,1.0,2023.0,12.0,8.0
FMSPM,97.0,9.0,1.0,Unknown,DR,236713734.88,JOD,1.0,2023.0,12.0,8.0
BNKFE,127.0,8.0,1.0,1270000.0,CR,0.09,COP,1.0,2023.0,11.0,30.0
EPAYR,97.0,9.0,1.0,Unknown,DR,11935848.72,JMR,15.0,2023.0,12.0,7.0
JVBDP,97.0,9.0,1.0,Unknown,DR,21200189346.62,JMY,60.0,2023.0,12.0,7.0
JVBRT,6.0,9.0,1.0,60000.0,DR,102445000.0,CMT,1.0,2023.0,12.0,7.0
JVRDI,6.0,9.0,1.0,60000.0,DR,22000132911.19,CMI,16.0,2023.0,12.0,7.0
JVRGI,97.0,9.0,1.0,Unknown,DR,956025826.98,JMG,64.0,2023.0,12.0,7.0
RDBOA,97.0,9.0,1.0,Unknown,DR,45706888.31,JND,4.0,2023.0,12.0,7.0
JVLVP,97.0,9.0,1.0,Unknown,DR,1036381692.99,JML,2.0,2023.0,12.0,7.0
ADEPT,14.0,9.0,1.0,147004.0,DR,773.42,COK,1.0,2023.0,12.0,7.0
ADEPT,14.0,9.0,1.0,147007.0,DR,566.15,COK,1.0,2023.0,12.0,7.0
ADEPT,14.0,9.0,1.0,147009.0,DR,778.45,COK,1.0,2023.0,12.0,7.0
ADEPT,14.0,9.0,1.0,147011.0,DR,698.6,COK,1.0,2023.0,12.0,7.0
ADEPT,14.0,9.0,1.0,147031.0,DR,650.96,COK,1.0,2023.0,12.0,7.0
ADEPT,14.0,9.0,1.0,147034.0,DR,367.3,COK,1.0,2023.0,12.0,7.0
ADEPT,14.0,9.0,1.0,148455.0,DR,582.0,COK,1.0,2023.0,12.0,7.0
ADEPT,14.0,9.0,1.0,148460.0,DR,2292.0,COK,2.0,2023.0,12.0,7.0
ADEPT,122.0,9.0,1.0,1220581.0,DR,107.77,COK,1.0,2023.0,12.0,7.0
ADEPT,122.0,9.0,1.0,1220583.0,DR,43.42,COK,1.0,2023.0,12.0,7.0
ADEPT,122.0,9.0,1.0,1221493.0,DR,616.75,COK,1.0,2023.0,12.0,7.0
ADEPT,122.0,9.0,1.0,1221494.0,DR,587.25,COK,6.0,2023.0,12.0,7.0
ADEPT,122.0,9.0,1.0,1221585.0,DR,235.75,COK,1.0,2023.0,12.0,7.0
ADEPT,122.0,9.0,1.0,1221587.0,DR,226.03,COK,1.0,2023.0,12.0,7.0
ADEPT,122.0,9.0,1.0,1221887.0,DR,1238.14,COK,3.0,2023.0,12.0,7.0
ADEPT,122.0,9.0,1.0,1221953.0,DR,8000.0,COK,4.0,2023.0,12.0,7.0
ADEPT,122.0,9.0,1.0,1222509.0,DR,162.43,COK,1.0,2023.0,12.0,7.0
ADEPT,122.0,9.0,1.0,1223822.0,DR,1927.06,COK,2.0,2023.0,12.0,7.0
ADEPT,122.0,9.0,1.0,1224390.0,DR,269.5,COK,1.0,2023.0,12.0,7.0
ADEPT,122.0,9.0,1.0,1224394.0,DR,931.25,COK,6.0,2023.0,12.0,7.0
ADEPT,122.0,9.0,1.0,1224794.0,DR,157.5,COK,1.0,2023.0,12.0,7.0
AFDEP,14.0,9.0,1.0,147021.0,DR,635.7,COL,1.0,2023.0,12.0,7.0
AFDEP,14.0,9.0,1.0,147036.0,DR,461.5,COL,1.0,2023.0,12.0,7.0
DOMFR,14.0,9.0,1.0,147004.0,CR,1060.9,COK,1.0,2023.0,12.0,7.0
DOMFR,87.0,9.0,1.0,870015.0,CR,1866.14,COK,1.0,2023.0,12.0,7.0
DOMFR,122.0,9.0,1.0,1222509.0,CR,948.32,COK,1.0,2023.0,12.0,7.0
JVEFI,5.0,9.0,1.0,50054.0,DR,540.25,CMC,1.0,2023.0,12.0,8.0
JVEFI,7.0,9.0,1.0,70099.0,DR,1809.33,CMC,1.0,2023.0,12.0,8.0
JVEFI,18.0,9.0,1.0,180107.0,CR,987.68,CMC,1.0,2023.0,12.0,8.0
JVEFI,18.0,9.0,1.0,180114.0,CR,3348.46,CMC,1.0,2023.0,12.0,8.0
JVEFI,18.0,9.0,1.0,180125.0,CR,5022.52,CMC,3.0,2023.0,12.0,8.0
JVEFI,18.0,9.0,1.0,181445.0,CR,16902.33,CMC,1.0,2023.0,12.0,8.0
JVEFI,18.0,9.0,1.0,182182.0,CR,76969.03,CMC,1.0,2023.0,12.0,8.0
JVEFI,18.0,9.0,1.0,182183.0,CR,10264.18,CMC,3.0,2023.0,12.0,8.0
JVEFI,18.0,9.0,1.0,182184.0,CR,13274.75,CMC,2.0,2023.0,12.0,8.0
JVEFI,18.0,9.0,1.0,188407.0,CR,595.68,CMC,1.0,2023.0,12.0,8.0
JVEFI,5.0,9.0,1.0,50054.0,CR,4369.03,CMC,4.0,2023.0,12.0,8.0
JVEFI,18.0,9.0,1.0,181941.0,CR,563.43,CMC,1.0,2023.0,12.0,8.0
JVEFI,18.0,9.0,1.0,182184.0,CR,3653.28,CMC,1.0,2023.0,12.0,8.0
JVEFI,18.0,9.0,1.0,183048.0,CR,3322.01,CMC,1.0,2023.0,12.0,8.0
JVEFI,18.0,9.0,1.0,186369.0,CR,1560.93,CMC,1.0,2023.0,12.0,8.0
JVEFI,163.0,9.0,1.0,1634019.0,CR,78646.46,CMC,1.0,2023.0,12.0,8.0
JVEFR,86.0,9.0,1.0,860100.0,DR,516.53,CME,1.0,2023.0,12.0,7.0
JVFID,97.0,9.0,1.0,Unknown,DR,4710521.8,JMU,1.0,2023.0,12.0,8.0
JVFIR,97.0,9.0,1.0,Unknown,DR,601578.8,JMT,1.0,2023.0,12.0,8.0
JVFIR,97.0,9.0,1.0,Unknown,DR,25309843.84,JMT,1.0,2023.0,12.0,8.0
JVFIR,97.0,9.0,1.0,Unknown,DR,7150680.35,JMT,1.0,2023.0,12.0,8.0
JVIVI,6.0,9.0,1.0,60000.0,CR,16598.76,CMD,3.0,2023.0,12.0,8.0
JVIVR,6.0,9.0,1.0,60000.0,CR,208.98,CMF,1.0,2023.0,12.0,7.0
RGEPA,97.0,9.0,1.0,Unknown,DR,719794135.01,JMZ,1.0,2023.0,12.0,7.0
EPAYR,97.0,9.0,1.0,Unknown,DR,2004085.2,JMR,19.0,2023.0,12.0,8.0
JVBDP,97.0,9.0,1.0,Unknown,DR,4736317236.49,JMY,77.0,2023.0,12.0,8.0
JVRDI,6.0,9.0,1.0,60000.0,DR,71896.01,CMI,15.0,2023.0,12.0,8.0
JVRGI,97.0,9.0,1.0,Unknown,DR,1145699440.23,JMG,62.0,2023.0,12.0,8.0
RDBOA,97.0,9.0,1.0,Unknown,DR,32828374.04,JND,3.0,2023.0,12.0,8.0
JVLVP,97.0,9.0,1.0,Unknown,DR,1823689370.26,JML,2.0,2023.0,12.0,8.0
ADEPT,14.0,9.0,1.0,147004.0,DR,558.88,COK,1.0,2023.0,12.0,8.0
ADEPT,14.0,9.0,1.0,147005.0,DR,4229.43,COK,3.0,2023.0,12.0,8.0
ADEPT,14.0,9.0,1.0,147007.0,DR,707.68,COK,1.0,2023.0,12.0,8.0
ADEPT,14.0,9.0,1.0,147008.0,DR,1748.69,COK,1.0,2023.0,12.0,8.0
ADEPT,14.0,9.0,1.0,147025.0,DR,7565.29,COK,5.0,2023.0,12.0,8.0
ADEPT,14.0,9.0,1.0,147028.0,DR,35.53,COK,1.0,2023.0,12.0,8.0
ADEPT,14.0,9.0,1.0,148433.0,DR,561.0,COK,1.0,2023.0,12.0,8.0
ADEPT,14.0,9.0,1.0,148444.0,DR,1102.0,COK,1.0,2023.0,12.0,8.0
ADEPT,14.0,9.0,1.0,148460.0,DR,2488.0,COK,1.0,2023.0,12.0,8.0
ADEPT,14.0,9.0,1.0,148477.0,DR,1400.0,COK,1.0,2023.0,12.0,8.0
ADEPT,122.0,9.0,1.0,1220581.0,DR,455.48,COK,6.0,2023.0,12.0,8.0
ADEPT,122.0,9.0,1.0,1220583.0,DR,39.1,COK,1.0,2023.0,12.0,8.0
ADEPT,122.0,9.0,1.0,1220691.0,DR,140.25,COK,1.0,2023.0,12.0,8.0
ADEPT,122.0,9.0,1.0,1221491.0,DR,818.01,COK,2.0,2023.0,12.0,8.0
ADEPT,122.0,9.0,1.0,1221493.0,DR,1142.75,COK,2.0,2023.0,12.0,8.0
ADEPT,122.0,9.0,1.0,1221494.0,DR,2283.0,COK,11.0,2023.0,12.0,8.0
ADEPT,122.0,9.0,1.0,1221495.0,DR,703.25,COK,5.0,2023.0,12.0,8.0
ADEPT,122.0,9.0,1.0,1221500.0,DR,541.61,COK,4.0,2023.0,12.0,8.0
ADEPT,122.0,9.0,1.0,1221569.0,DR,238.0,COK,1.0,2023.0,12.0,8.0
ADEPT,122.0,9.0,1.0,1221887.0,DR,2032.91,COK,3.0,2023.0,12.0,8.0
ADEPT,122.0,9.0,1.0,1221953.0,DR,2000.0,COK,1.0,2023.0,12.0,8.0
ADEPT,122.0,9.0,1.0,1222492.0,DR,3693.9,COK,1.0,2023.0,12.0,8.0
ADEPT,122.0,9.0,1.0,1222509.0,DR,7146.86,COK,1.0,2023.0,12.0,8.0
ADEPT,122.0,9.0,1.0,1223704.0,DR,472.61,COK,2.0,2023.0,12.0,8.0
ADEPT,122.0,9.0,1.0,1224390.0,DR,369.5,COK,2.0,2023.0,12.0,8.0
ADEPT,122.0,9.0,1.0,1224391.0,DR,620.75,COK,2.0,2023.0,12.0,8.0
ADEPT,122.0,9.0,1.0,1224394.0,DR,996.75,COK,6.0,2023.0,12.0,8.0
DOMFR,14.0,9.0,1.0,147004.0,CR,1534.49,COK,1.0,2023.0,12.0,8.0
JVEFI,119.0,9.0,1.0,1190001.0,CR,719.89,CMC,1.0,2023.0,12.0,11.0
JVEFI,124.0,9.0,1.0,1240605.0,CR,6145.05,CMC,1.0,2023.0,12.0,11.0
JVEFI,18.0,9.0,1.0,182184.0,CR,319621.12,CMC,2.0,2023.0,12.0,11.0
JVEFI,18.0,9.0,1.0,182350.0,CR,12842.5,CMC,1.0,2023.0,12.0,11.0
JVEFI,18.0,9.0,1.0,189518.0,CR,13236.79,CMC,7.0,2023.0,12.0,11.0
JVEFI,5.0,9.0,1.0,50054.0,CR,2143.71,CMC,3.0,2023.0,12.0,11.0
JVEFI,18.0,9.0,1.0,183330.0,CR,3616.38,CMC,1.0,2023.0,12.0,11.0
JVEFI,18.0,9.0,1.0,186369.0,CR,520.19,CMC,1.0,2023.0,12.0,11.0
JVEFI,165.0,9.0,1.0,1651651.0,CR,10814.71,CMC,2.0,2023.0,12.0,11.0
JVEFR,35.0,9.0,1.0,350000.0,DR,2138.36,CME,2.0,2023.0,12.0,8.0
JVFID,97.0,9.0,1.0,Unknown,DR,2754.98,JMU,1.0,2023.0,12.0,11.0
JVFIR,97.0,9.0,1.0,Unknown,DR,783869.13,JMT,1.0,2023.0,12.0,11.0
JVFIR,97.0,9.0,1.0,Unknown,DR,51846329.32,JMT,1.0,2023.0,12.0,11.0
JVFIR,97.0,9.0,1.0,Unknown,DR,12966214.63,JMT,1.0,2023.0,12.0,11.0
JVIVI,6.0,9.0,1.0,60000.0,CR,8358.6,CMD,3.0,2023.0,12.0,11.0
JVIVR,6.0,9.0,1.0,60000.0,DR,346.7,CMF,1.0,2023.0,12.0,8.0
EPAYR,97.0,9.0,1.0,Unknown,DR,2091432.69,JMR,18.0,2023.0,12.0,11.0
JVBDP,97.0,9.0,1.0,Unknown,DR,2229236848.8,JMY,59.0,2023.0,12.0,11.0
JVBRT,6.0,9.0,1.0,60000.0,DR,211020000.0,CMT,1.0,2023.0,12.0,11.0
JVRDI,6.0,9.0,1.0,60000.0,DR,183364.28,CMI,15.0,2023.0,12.0,11.0
JVRGI,97.0,9.0,1.0,Unknown,DR,1026302430.01,JMG,85.0,2023.0,12.0,11.0
RDBOA,97.0,9.0,1.0,Unknown,DR,65218394.14,JND,3.0,2023.0,12.0,11.0
